Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
1/11/2017 7:00,9.21,79.4,0.083,,0.141,22474.93671,13130.69909,13150.84337
,8.97,80.7,0.085,0.066,,21484.55696,12922.79635,12410.60241
1/11/2017 7:20,9.4,80.5,0.086,0.077,0.145,20949.87342,12415.80547,11433.25301
1/11/2017 7:30,9.72,79.0,0.089,0.084,0.126,20810.12658,12204.25532,10588.91566
1/11/2017 7:40,10.1,77.4,0.085,0.044,0.141,21071.39241,12255.31915,10184.09639
1/11/2017 7:50,10.4,74.1,0.082,0.073,0.115,21156.4557,12390.27356,10039.51807
1/11/2017 8:00,10.17,66.83,0.085,0.135,0.134,21843.03797,12919.14894,10265.06024
1/11/2017 8:10,,67.53,0.082,0.761,0.705,22474.93671,13240.12158,10438.55422
1/11/2017 8:20,9.65,69.43,0.079,3.729,3.694,22948.86076,13524.62006,10629.39759
1/11/2017 8:30,9.38,67.13,0.084,9.33,9.05,23459.24051,13874.77204,10831.80723
1/11/2017 8:40,9.44,67.33,0.083,17.67,16.97,23963.5443,14235.86626,11144.09639
1/11/2017 8:50,9.2,66.82,0.084,24.76,23.16,24656.20253,14589.66565,11491.08434
1/11/2017 9:00,9.57,66.13,0.085,67.35,60.83,25403.5443,15012.76596,11624.09639
,,68.23,0.083,,75.3,25822.78481,15446.80851,11959.51807
1/11/2017 9:20,9.34,71.1,,111.8,82.1,26539.74684,16158.05471,12439.51807
1/11/2017 9:30,9.02,73.1,0.084,142.2,80.0,27171.64557,16526.44377,12838.55422
1/11/2017 9:40,9.24,67.27,0.084,169.9,70.4,27785.31646,16891.18541,13353.25301
1/11/2017 9:50,9.93,66.77,0.086,190.7,61.5,28423.29114,17441.94529,13567.22892
1/11/2017 10:00,10.42,64.57,0.085,218.6,56.99,29176.70886,17766.56535,14186.0241
1/11/2017 10:10,10.74,65.9,0.085,238.8,54.17,29529.11392,18105.77508,14457.83133
,10.74,66.77,0.085,253.7,52.79,30209.62025,18386.62614,14920.48193
1/11/2017 10:30,10.9,65.4,0.082,257.4,54.77,30950.88608,18908.20669,15244.33735
1/11/2017 10:40,11.43,64.14,0.088,,60.4,31509.87342,19232.82675,15504.57831
1/11/2017 10:50,12.05,63.34,0.086,202.4,76.8,,19659.57447,15799.51807
1/11/2017 11:00,12.76,60.4,0.081,297.2,,32621.77215,19896.65653,
1/11/2017 11:10,12.95,58.86,0.085,337.3,,33089.62025,19903.95137,16215.90361
1/11/2017 11:20,13.49,57.29,0.086,343.5,84.8,33162.53165,20097.26444,16400.96386
1/11/2017 11:30,13.88,57.36,0.085,384.9,82.8,33290.12658,20345.28875,16360.48193
1/11/2017 11:40,14.37,56.62,,426.2,78.8,33502.78481,20629.78723,
1/11/2017 11:50,14.9,53.92,0.083,430.2,71.4,33697.21519,20626.13982,16499.27711
1/11/2017 12:00,15.99,54.12,0.081,438.8,73.3,33861.26582,20793.92097,16794.21687
1/11/2017 12:10,16.75,,0.084,446.8,77.8,33934.17722,20954.40729,16846.26506
1/11/2017 12:20,17.31,53.69,0.083,453.3,81.2,34061.77215,20961.70213,16927.22892
1/11/2017 12:30,17.88,51.32,0.083,457.3,83.9,34037.46835,21038.29787,17037.10843
1/11/2017 12:40,18.07,51.72,0.084,368.7,95.4,33964.55696,21147.72036,
1/11/2017 12:50,18.14,51.95,0.082,375.8,117.6,33885.56962,20571.42857,17071.80723
,18.24,50.35,0.083,456.5,135.4,33691.13924,20239.51368,16886.74699
1/11/2017 13:10,18.38,47.88,0.084,487.1,158.3,33964.55696,20115.50152,17054.45783
1/11/2017 13:20,18.44,47.81,,499.2,176.6,33928.10127,20122.79635,17054.45783
1/11/2017 13:30,18.5,47.35,0.084,414.6,162.1,33764.05063,19940.42553,17060.24096
1/11/2017 13:40,18.48,46.98,0.082,324.1,204.8,33788.35443,20305.16717,17025.54217
1/11/2017 13:50,18.57,47.41,0.085,361.9,248.3,33915.94937,20170.21277,16886.74699
1/11/2017 14:00,18.7,46.91,0.089,312.4,238.3,33563.5443,20166.56535,16794.21687
1/11/2017 14:10,18.68,46.64,,280.8,222.4,33800.50633,20086.32219,
1/11/2017 14:20,18.56,44.6,0.085,306.6,215.9,33381.26582,20089.9696,16626.50602
1/11/2017 14:30,18.66,44.74,0.084,353.1,224.4,33120.0,20283.28267,16580.24096
1/11/2017 14:40,18.65,44.77,0.082,317.4,215.4,33041.01266,20188.44985,16568.6747
1/11/2017 14:50,18.94,45.04,0.085,402.6,280.7,32828.35443,20079.02736,16533.9759
1/11/2017 15:00,19.02,44.17,0.087,391.9,332.0,32816.20253,20170.21277,16522.40964
1/11/2017 15:10,19.04,44.84,0.085,361.8,348.9,,20224.92401,16493.49398
1/11/2017 15:20,,,0.084,347.8,355.2,32415.18987,20057.14286,16383.61446
1/11/2017 15:30,19.2,,0.084,345.6,365.9,,20006.07903,16279.51807
1/11/2017 15:40,19.3,45.14,0.083,329.0,354.6,32038.48101,19976.8997,16273.73494
1/11/2017 15:50,19.44,44.84,0.085,315.7,344.3,31813.67089,19590.27356,16267.95181
1/11/2017 16:00,19.48,45.8,0.089,269.0,292.6,31910.88608,19634.04255,16077.10843
1/11/2017 16:10,19.45,46.27,0.084,249.7,272.7,31898.73418,19674.16413,15915.18072
1/11/2017 16:20,19.44,45.37,0.088,177.0,188.4,31868.35443,19324.01216,15845.78313
1/11/2017 16:30,19.23,45.0,0.084,95.8,98.0,31862.27848,19218.23708,16077.10843
1/11/2017 16:40,19.01,45.33,0.085,98.2,100.2,31819.74684,19302.12766,16134.93976
1/11/2017 16:50,18.88,48.4,0.085,126.2,,32081.01266,19254.71125,16244.81928
1/11/2017 17:00,18.67,48.4,0.086,103.6,105.5,32354.43038,19531.91489,16614.93976
1/11/2017 17:10,18.63,46.43,0.086,103.4,109.7,33198.98734,20075.37994,17522.89157
1/11/2017 17:20,18.63,45.56,0.084,98.7,108.0,34487.08861,20706.38298,19292.53012
1/11/2017 17:30,18.47,45.36,0.088,75.3,84.0,36905.31646,22012.15805,22328.6747
1/11/2017 17:40,18.28,46.9,0.09,48.89,53.91,39785.31646,23959.87842,23820.72289
1/11/2017 17:50,17.89,50.04,0.085,,33.01,41644.55696,25320.36474,24387.46988
1/11/2017 18:00,17.7,51.71,0.086,19.01,19.7,42896.20253,25604.86322,24682.40964
1/11/2017 18:10,17.62,54.94,0.087,9.47,9.82,43716.4557,25696.04863,25150.84337
1/11/2017 18:20,17.08,57.21,0.085,4.015,4.146,43570.63291,25732.5228,25301.20482
,16.8,57.84,0.084,1.237,1.298,43564.55696,25783.58663,25237.59036
1/11/2017 18:40,16.83,57.98,0.086,0.264,0.326,43740.75949,25717.93313,25133.49398
1/11/2017 18:50,16.65,58.05,0.085,0.073,0.126,43582.78481,25655.92705,25220.24096
1/11/2017 19:00,16.33,59.85,0.084,0.04,0.104,43327.59494,25520.97264,25295.42169
1/11/2017 19:10,16.44,60.55,0.086,0.066,0.134,43382.27848,25502.73556,25312.77108
1/11/2017 19:20,16.28,62.28,0.084,0.055,0.111,,25440.72948,25411.08434
1/11/2017 19:30,16.06,64.55,0.083,0.077,0.089,43479.49367,25531.91489,25405.3012
1/11/2017 19:40,16.03,65.96,0.083,0.055,0.122,43382.27848,25455.31915,25399.51807
1/11/2017 19:50,15.78,,0.085,0.07,0.111,42811.13924,25590.27356,25411.08434
1/11/2017 20:00,15.84,66.59,0.083,0.062,0.134,42902.27848,25510.0304,25306.98795
1/11/2017 20:10,15.98,65.22,0.084,0.073,0.119,43455.18987,25349.54407,25653.9759
1/11/2017 20:20,,66.72,0.088,0.084,0.122,43856.20253,25429.78723,25891.08434
1/11/2017 20:30,15.15,71.7,0.088,0.051,0.13,43230.37975,,25734.93976
1/11/2017 20:40,14.53,74.1,0.085,0.051,,42932.65823,25798.17629,25555.66265
1/11/2017 20:50,14.06,75.2,0.083,,0.137,42507.34177,25831.00304,25457.3494
1/11/2017 21:00,13.79,74.0,0.084,0.051,0.171,42282.53165,25827.35562,25266.50602
1/11/2017 21:10,13.92,73.1,0.085,0.066,0.141,42124.55696,25838.29787,
1/11/2017 21:20,13.09,71.4,0.09,0.07,0.089,41778.22785,25520.97264,24670.84337
1/11/2017 21:30,12.7,73.3,0.086,0.055,0.096,41267.8481,25612.15805,24260.24096
1/11/2017 21:40,13.02,74.1,0.086,0.048,0.1,40313.92405,25473.55623,24115.66265
1/11/2017 21:50,13.22,74.0,0.089,0.062,0.119,39633.41772,24787.84195,24092.53012
1/11/2017 22:00,13.4,73.4,0.085,0.066,0.104,39159.49367,24328.26748,23849.63855
,13.2,68.09,0.085,0.026,0.104,39116.96203,24164.13374,23803.37349
,12.67,67.42,0.087,0.04,0.152,38454.68354,23875.98784,23288.6747
,12.8,68.22,0.086,0.059,0.108,37579.74684,23376.29179,22583.13253
1/11/2017 22:40,12.65,71.6,0.085,0.037,0.137,36583.29114,22748.93617,22039.51807
1/11/2017 22:50,12.38,73.9,0.084,0.062,0.126,35781.26582,,21524.81928
1/11/2017 23:00,12.14,76.5,0.085,0.048,,35052.1519,21632.82675,20894.45783
1/11/2017 23:10,11.85,76.6,0.085,0.084,0.096,33988.86076,21089.3617,20200.48193
1/11/2017 23:20,11.89,75.3,0.086,0.051,0.115,32840.50633,20582.37082,19922.89157
1/11/2017 23:30,12.03,70.1,0.086,0.055,0.104,31916.96203,19973.25228,19396.62651
1/11/2017 23:40,12.21,69.99,0.085,0.051,0.134,31017.72152,19597.56839,19153.73494
1/11/2017 23:50,12.1,71.7,0.085,0.091,0.078,30124.55696,19276.59574,18835.66265
1/12/2017 0:00,,72.0,0.084,0.07,0.1,29243.5443,18740.42553,17968.19277
1/12/2017 0:10,11.42,69.69,0.091,0.051,0.148,,18375.68389,17372.53012
1/12/2017 0:20,11.27,70.9,0.085,0.048,0.111,27688.10127,17843.16109,17233.73494
1/12/2017 0:30,11.14,72.8,0.088,0.051,0.145,27098.73418,17431.00304,17048.6747
1/12/2017 0:40,10.68,74.0,0.087,0.073,0.078,26734.17722,16774.46809,16562.89157
1/12/2017 0:50,10.55,73.2,0.087,0.081,0.119,25992.91139,16303.95137,16140.72289
1/12/2017 1:00,10.4,72.9,0.085,0.055,0.122,25616.20253,16066.8693,
1/12/2017 1:10,,71.2,0.086,,,25336.70886,15796.96049,15770.60241
1/12/2017 1:20,10.8,71.4,0.088,0.029,0.156,24820.25316,15490.57751,15493.01205
1/12/2017 1:30,10.61,72.5,0.085,0.084,0.13,24346.32911,,15203.85542
1/12/2017 1:40,9.9,76.1,0.083,0.077,0.104,23775.18987,14826.74772,15047.71084
1/12/2017 1:50,9.62,76.8,0.083,0.081,,23793.41772,14786.62614,14932.04819
1/12/2017 2:00,10.01,76.5,0.086,0.084,0.137,23659.74684,14527.65957,15018.79518
1/12/2017 2:10,10.19,75.8,,0.084,0.137,23471.39241,14392.70517,14781.68675
1/12/2017 2:20,,74.4,0.085,0.07,0.134,23234.43038,,14671.80723
1/12/2017 2:30,10.11,74.8,0.083,0.088,0.082,23137.21519,13914.89362,14556.14458
